schemeCode,schemeName,NAV,scheme_type,scheme_category
Scheme Code,Scheme Name,Net Asset Value,,
134180,Reliance Fixed Horizon Fund XXVIII- Series 14- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
134181,Reliance Fixed Horizon Fund XXVIII- Series 14- Direct Plan-Growth Option,13.2676,Close Ended Schemes(Income),Nippon India Mutual Fund
134182,Reliance Fixed Horizon Fund XXVIII- Series 14- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
134183,Reliance Fixed Horizon Fund XXVIII- Series 14- Growth Option,13.1105,Close Ended Schemes(Income),Nippon India Mutual Fund
134590,Reliance Fixed Horizon Fund XXVIII- Series 18- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
134589,Reliance Fixed Horizon Fund XXVIII- Series 18- Direct Plan-Growth Option,13.2326,Close Ended Schemes(Income),Nippon India Mutual Fund
134591,Reliance Fixed Horizon Fund XXVIII- Series 18- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
134592,Reliance Fixed Horizon Fund XXVIII- Series 18- Growth Option,13.0290,Close Ended Schemes(Income),Nippon India Mutual Fund
134637,Reliance Fixed Horizon Fund XXVIII- Series 19- Direct Plan-Growth Option,12.8040,Close Ended Schemes(Income),Nippon India Mutual Fund
134636,Reliance Fixed Horizon Fund XXVIII- Series 19- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
134635,Reliance Fixed Horizon Fund XXVIII- Series 19- Growth Option,12.7866,Close Ended Schemes(Income),Nippon India Mutual Fund
133328,Reliance Fixed Horizon Fund XXVIII- Series 2- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
133327,Reliance Fixed Horizon Fund XXVIII- Series 2- Direct Plan-Growth Option,13.0748,Close Ended Schemes(Income),Nippon India Mutual Fund
133329,Reliance Fixed Horizon Fund XXVIII- Series 2- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
133326,Reliance Fixed Horizon Fund XXVIII- Series 2- Growth Option,12.9427,Close Ended Schemes(Income),Nippon India Mutual Fund
133471,Reliance Fixed Horizon Fund XXVIII- Series 4- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
133473,Reliance Fixed Horizon Fund XXVIII- Series 4- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
133470,Reliance Fixed Horizon Fund XXVIII- Series 4- Growth Option,12.6210,Close Ended Schemes(Income),Nippon India Mutual Fund
133472,Reliance Fixed Horizon Fund XXVIII- Series 4-Direct Plan- Growth Option,12.7352,Close Ended Schemes(Income),Nippon India Mutual Fund
133842,Reliance Fixed Horizon Fund XXVIII- Series 7- Direct Plan-Growth Option,12.8023,Close Ended Schemes(Income),Nippon India Mutual Fund
133841,Reliance Fixed Horizon Fund XXVIII- Series 7- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
133840,Reliance Fixed Horizon Fund XXVIII- Series 7- Growth Option,12.7443,Close Ended Schemes(Income),Nippon India Mutual Fund
136003,Reliance Fixed Horizon Fund XXX- Series 1 - Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136002,Reliance Fixed Horizon Fund XXX- Series 1 -Direct Plan- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136000,Reliance Fixed Horizon Fund XXX- Series 1 -Direct Plan- Growth Option,12.8829,Close Ended Schemes(Income),Nippon India Mutual Fund
136001,Reliance Fixed Horizon Fund XXX- Series 1 -Growth Option,12.8307,Close Ended Schemes(Income),Nippon India Mutual Fund
136512,Reliance Fixed Horizon Fund XXX- Series 13 -Direct Plan- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136510,Reliance Fixed Horizon Fund XXX- Series 13 -Direct Plan- Growth Option,12.7301,Close Ended Schemes(Income),Nippon India Mutual Fund
136509,Reliance Fixed Horizon Fund XXX- Series 13 -Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136511,Reliance Fixed Horizon Fund XXX- Series 13 -Growth Option,12.6495,Close Ended Schemes(Income),Nippon India Mutual Fund
138227,Reliance Fixed Horizon Fund XXX- Series 14 - Growth Option,11.9604,Close Ended Schemes(Income),Nippon India Mutual Fund
138226,Reliance Fixed Horizon Fund XXX- Series 14 -Direct Plan- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
138224,Reliance Fixed Horizon Fund XXX- Series 14 -Direct Plan- Growth Option,12.1186,Close Ended Schemes(Income),Nippon India Mutual Fund
138225,Reliance Fixed Horizon Fund XXX- Series 14 -Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136030,Reliance Fixed Horizon Fund XXX- Series 2 - Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136029,Reliance Fixed Horizon Fund XXX- Series 2 - Growth Option,12.8290,Close Ended Schemes(Income),Nippon India Mutual Fund
136028,Reliance Fixed Horizon Fund XXX- Series 2 -Direct Plan- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136031,Reliance Fixed Horizon Fund XXX- Series 2 -Direct Plan- Growth Option,12.8816,Close Ended Schemes(Income),Nippon India Mutual Fund
136125,Reliance Fixed Horizon Fund XXX- Series 4 -Direct Plan- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136127,Reliance Fixed Horizon Fund XXX- Series 4 -Direct Plan- Growth Option,12.8503,Close Ended Schemes(Income),Nippon India Mutual Fund
136126,Reliance Fixed Horizon Fund XXX- Series 4 -Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136128,Reliance Fixed Horizon Fund XXX- Series 4 -Growth Option,12.7923,Close Ended Schemes(Income),Nippon India Mutual Fund
136435,Reliance Fixed Horizon Fund XXX- Series 10- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136438,Reliance Fixed Horizon Fund XXX- Series 10- Direct Plan-Growth Option,12.8041,Close Ended Schemes(Income),Nippon India Mutual Fund
136436,Reliance Fixed Horizon Fund XXX- Series 10- Growth Option,12.7534,Close Ended Schemes(Income),Nippon India Mutual Fund
136450,Reliance Fixed Horizon Fund XXX- Series 11- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136452,Reliance Fixed Horizon Fund XXX- Series 11- Direct Plan-Growth Option,12.6560,Close Ended Schemes(Income),Nippon India Mutual Fund
136451,Reliance Fixed Horizon Fund XXX- Series 11- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136449,Reliance Fixed Horizon Fund XXX- Series 11- Growth Option,12.3234,Close Ended Schemes(Income),Nippon India Mutual Fund
136454,Reliance Fixed Horizon Fund XXX- Series 12- Direct Plan-Dividend Payout Option,12.7241,Close Ended Schemes(Income),Nippon India Mutual Fund
136453,Reliance Fixed Horizon Fund XXX- Series 12- Direct Plan-Growth Option,12.7571,Close Ended Schemes(Income),Nippon India Mutual Fund
136456,Reliance Fixed Horizon Fund XXX- Series 12- Dividend Payout Option,12.6266,Close Ended Schemes(Income),Nippon India Mutual Fund
136455,Reliance Fixed Horizon Fund XXX- Series 12- Growth Option,12.6574,Close Ended Schemes(Income),Nippon India Mutual Fund
139146,Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139145,Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Growth Option,12.6742,Close Ended Schemes(Income),Nippon India Mutual Fund
139144,Reliance Fixed Horizon Fund XXX- Series 17- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139143,Reliance Fixed Horizon Fund XXX- Series 17- Growth Option,12.5164,Close Ended Schemes(Income),Nippon India Mutual Fund
139245,Reliance Fixed Horizon Fund XXX- Series 18- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139247,Reliance Fixed Horizon Fund XXX- Series 18- Direct Plan-Growth Option,12.4432,Close Ended Schemes(Income),Nippon India Mutual Fund
139246,Reliance Fixed Horizon Fund XXX- Series 18- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139248,Reliance Fixed Horizon Fund XXX- Series 18- Growth Option,12.2058,Close Ended Schemes(Income),Nippon India Mutual Fund
139268,Reliance Fixed Horizon Fund XXX- Series 19- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139267,Reliance Fixed Horizon Fund XXX- Series 19- Direct Plan-Growth Option,12.6621,Close Ended Schemes(Income),Nippon India Mutual Fund
139266,Reliance Fixed Horizon Fund XXX- Series 19- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139265,Reliance Fixed Horizon Fund XXX- Series 19- Growth Option,12.6254,Close Ended Schemes(Income),Nippon India Mutual Fund
139348,Reliance Fixed Horizon Fund XXX- Series 20- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139347,Reliance Fixed Horizon Fund XXX- Series 20- Direct Plan-Growth Option,13.1824,Close Ended Schemes(Income),Nippon India Mutual Fund
139346,Reliance Fixed Horizon Fund XXX- Series 20- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139345,Reliance Fixed Horizon Fund XXX- Series 20- Growth Option,12.9663,Close Ended Schemes(Income),Nippon India Mutual Fund
136057,Reliance Fixed Horizon Fund XXX-Series 3- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136058,Reliance Fixed Horizon Fund XXX-Series 3- Direct Plan-Growth Option,13.5631,Close Ended Schemes(Income),Nippon India Mutual Fund
136059,Reliance Fixed Horizon Fund XXX-Series 3- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136056,Reliance Fixed Horizon Fund XXX-Series 3- Growth Option,13.3375,Close Ended Schemes(Income),Nippon India Mutual Fund
136172,Reliance Fixed Horizon Fund XXX- Series 5- Direct Plan- Growth Option,12.8444,Close Ended Schemes(Income),Nippon India Mutual Fund
136173,Reliance Fixed Horizon Fund XXX- Series 5- Direct Plan-Dividend Payout Option,12.7275,Close Ended Schemes(Income),Nippon India Mutual Fund
136171,Reliance Fixed Horizon Fund XXX- Series 5- Dividend Payout Option,12.6868,Close Ended Schemes(Income),Nippon India Mutual Fund
136170,Reliance Fixed Horizon Fund XXX- Series 5- Growth Option,12.7994,Close Ended Schemes(Income),Nippon India Mutual Fund
136234,Reliance Fixed Horizon Fund XXX- Series 6- Direct Plan-Dividend Payout Option,12.7438,Close Ended Schemes(Income),Nippon India Mutual Fund
136233,Reliance Fixed Horizon Fund XXX- Series 6- Direct Plan-Growth Option,12.8305,Close Ended Schemes(Income),Nippon India Mutual Fund
136235,Reliance Fixed Horizon Fund XXX- Series 6- Growth Option,12.7801,Close Ended Schemes(Income),Nippon India Mutual Fund
136311,Reliance Fixed Horizon Fund XXX- Series 7- Direct Plan-Growth Option,12.8299,Close Ended Schemes(Income),Nippon India Mutual Fund
136309,Reliance Fixed Horizon Fund XXX- Series 7- Growth Option,12.7787,Close Ended Schemes(Income),Nippon India Mutual Fund
136313,Reliance Fixed Horizon Fund XXX- Series 8- Direct Plan- Dividen Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136315,Reliance Fixed Horizon Fund XXX- Series 8- Direct Plan- Growth Option,12.6914,Close Ended Schemes(Income),Nippon India Mutual Fund
136316,Reliance Fixed Horizon Fund XXX- Series 8- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136314,Reliance Fixed Horizon Fund XXX- Series 8- Growth Option,12.4638,Close Ended Schemes(Income),Nippon India Mutual Fund
136330,Reliance Fixed Horizon Fund XXX- Series 9- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136329,Reliance Fixed Horizon Fund XXX- Series 9- Direct Plan-Growth Option,10.2129,Close Ended Schemes(Income),Nippon India Mutual Fund
136328,Reliance Fixed Horizon Fund XXX- Series 9- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
136327,Reliance Fixed Horizon Fund XXX- Series 9- Growth Option,10.2082,Close Ended Schemes(Income),Nippon India Mutual Fund
139411,Reliance Fixed Horizon Fund XXXI Series 2 - Direct Plan - Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139413,Reliance Fixed Horizon Fund XXXI Series 2 - Direct Plan - Growth Option,13.1105,Close Ended Schemes(Income),Nippon India Mutual Fund
139410,Reliance Fixed Horizon Fund XXXI Series 2 - Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139412,Reliance Fixed Horizon Fund XXXI Series 2 - Growth Option,12.9130,Close Ended Schemes(Income),Nippon India Mutual Fund
139378,Reliance Fixed Horizon Fund XXXI- Series 1- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139379,Reliance Fixed Horizon Fund XXXI- Series 1- Direct Plan-Growth Option,12.6459,Close Ended Schemes(Income),Nippon India Mutual Fund
139376,Reliance Fixed Horizon Fund XXXI- Series 1- Growth Option,12.4690,Close Ended Schemes(Income),Nippon India Mutual Fund
139797,Reliance Fixed Horizon Fund XXXI- Series 11- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139796,Reliance Fixed Horizon Fund XXXI- Series 11- Direct Plan-Growth Option,11.8264,Close Ended Schemes(Income),Nippon India Mutual Fund
139799,Reliance Fixed Horizon Fund XXXI- Series 11- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139798,Reliance Fixed Horizon Fund XXXI- Series 11- Growth Option,11.7298,Close Ended Schemes(Income),Nippon India Mutual Fund
139465,Reliance Fixed Horizon Fund XXXI- Series 4- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139464,Reliance Fixed Horizon Fund XXXI- Series 4- Direct Plan-Growth Option,13.1174,Close Ended Schemes(Income),Nippon India Mutual Fund
139463,Reliance Fixed Horizon Fund XXXI- Series 4- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139462,Reliance Fixed Horizon Fund XXXI- Series 4- Growth Option,12.9172,Close Ended Schemes(Income),Nippon India Mutual Fund
139542,Reliance Fixed Horizon Fund XXXI- Series 5- Direct Plan-Growth Option,12.5318,Close Ended Schemes(Income),Nippon India Mutual Fund
139545,Reliance Fixed Horizon Fund XXXI- Series 5- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139544,Reliance Fixed Horizon Fund XXXI- Series 5- Growth Option,12.3949,Close Ended Schemes(Income),Nippon India Mutual Fund
139576,Reliance Fixed Horizon Fund XXXI- Series 6- Direct Plan-Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139575,Reliance Fixed Horizon Fund XXXI- Series 6- Direct Plan-Growth Option,11.9770,Close Ended Schemes(Income),Nippon India Mutual Fund
139574,Reliance Fixed Horizon Fund XXXI- Series 6- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
139573,Reliance Fixed Horizon Fund XXXI- Series 6- Growth Option,11.7886,Close Ended Schemes(Income),Nippon India Mutual Fund
139597,Reliance Fixed Horizon Fund XXXI- Series 7- Direct Plan - Dividend Payout Option,12.4897,Close Ended Schemes(Income),Nippon India Mutual Fund
139596,Reliance Fixed Horizon Fund XXXI- Series 7- Direct Plan-Growth Option,12.4897,Close Ended Schemes(Income),Nippon India Mutual Fund
139595,Reliance Fixed Horizon Fund XXXI- Series 7- Dividend Payout Option,12.2840,Close Ended Schemes(Income),Nippon India Mutual Fund
139594,Reliance Fixed Horizon Fund XXXI- Series 7- Growth Option,12.2840,Close Ended Schemes(Income),Nippon India Mutual Fund
145156,Reliance Fixed Horizon Fund XXXIX Series 10- Direct Plan- Growth Option,10.3624,Close Ended Schemes(Income),Nippon India Mutual Fund
145158,Reliance Fixed Horizon Fund XXXIX- Series 10- Direct Plan- Dividend Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
145155,Reliance Fixed Horizon Fund XXXIX- Series 10- Dividend Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
145157,Reliance Fixed Horizon Fund XXXIX- Series 10- Growth Option,10.3529,Close Ended Schemes(Income),Nippon India Mutual Fund
144776,Reliance Fixed Horizon Fund XXXIX- Series 3 - Direct Plan- Dividend Plan,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
144775,Reliance Fixed Horizon Fund XXXIX- Series 3- Direct Plan- Growth Option,10.4112,Close Ended Schemes(Income),Nippon India Mutual Fund
144774,Reliance Fixed Horizon Fund XXXIX- Series 3- Dividend Plan,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
144773,Reliance Fixed Horizon Fund XXXIX- Series 3- Growth Option,10.3996,Close Ended Schemes(Income),Nippon India Mutual Fund
144939,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Dividend Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
144938,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Growth Option,10.3934,Close Ended Schemes(Income),Nippon India Mutual Fund
144937,Reliance Fixed Horizon Fund XXXIX- Series 7- Growth Option,10.3816,Close Ended Schemes(Income),Nippon India Mutual Fund
142516,Reliance Fixed Horizon Fund XXXVI- Series 4- Direct Plan-Dividend Payout Option,10.0773,Close Ended Schemes(Income),Nippon India Mutual Fund
142514,Reliance Fixed Horizon Fund XXXVI- Series 4- Direct Plan-Growth Option,10.2734,Close Ended Schemes(Income),Nippon India Mutual Fund
142515,Reliance Fixed Horizon Fund XXXVI- Series 4- Dividend Payout Option,10.0000,Close Ended Schemes(Income),Nippon India Mutual Fund
142513,Reliance Fixed Horizon Fund XXXVI- Series 4- Growth Option,10.2664,Close Ended Schemes(Income),Nippon India Mutual Fund
